Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA20,MA100,Month,Volatility,MA_20,MA_50,Trend_Strength,Volatility_20,Volatility_50
2009-02-20,95.86860134308247,96.06565910534988,91.4939166152563,93.41522979736328,4771388,0.0,0.0,-0.03156279969232412,98.46610221862792,103.5460443878174,2,4.571742490093584,98.46610221862792,98.30199584960937,0.9502882315866478,2.3569540146632693,2.8976635227375027
2009-02-24,92.6171400883116,93.7403716395535,90.74509151205848,92.40037536621094,4495532,0.0,0.0,-0.010863907666381234,98.3249298095703,102.9771622467041,2,2.995280127495022,98.3249298095703,98.10410629272461,0.9418604262140181,2.323872223365801,2.900550487083346
2009-02-25,92.61716337794137,95.53361632988376,92.61716337794137,94.73553466796876,5517928,0.0,0.0,0.02527218414971677,98.17368850708009,102.52079978942872,2,2.9164529519423894,98.17368850708007,97.87927154541016,0.9678814847331297,2.3154341974707626,2.8760233739644727
2009-02-26,94.784753331017,96.67650844639742,93.99652253408546,95.02122497558594,8808288,0.0,0.0,0.0030156615320584557,97.92490196228027,102.08277214050293,2,2.679985912311963,97.92490196228027,97.79099441528321,0.9716766410214108,2.2478119396383605,2.7435434946421857
2009-02-27,94.9818512641106,96.36125574304997,89.71055557673516,95.19861602783205,6750148,0.0,0.0,0.001866857139462219,97.62044868469238,101.69450988769532,2,6.650700166314806,97.62044868469238,97.80949035644531,0.9733065337617188,2.2218843284700696,2.6415821034013085
2009-03-02,93.42510083200172,94.98185619342246,89.62188182017022,90.61702728271484,3988944,0.0,0.0,-0.04812663183861554,97.11056213378906,101.2841835784912,3,5.359974373252243,97.11056213378906,97.78199340820312,0.9267250965566101,2.4420871519871263,2.708128917075662
2009-03-03,89.07009460722537,91.82890284727218,86.57731550735659,87.92716217041016,3560896,0.0,0.0,-0.029683881638630782,96.66619606018068,100.95637496948244,3,5.251587339915588,96.66619606018067,97.66269943237305,0.9003146818739707,2.37680660302202,2.7235185368800394
2009-03-04,88.28188634751329,91.52348926732654,87.92718474535754,90.75495910644533,3258300,0.0,0.0,0.03216067556638147,96.27897644042967,100.56806579589843,3,3.596304521969003,96.27897644042969,97.60799194335938,0.929790248723785,2.4695894849798123,2.7628993443020096
2009-03-05,91.62204237179004,92.79453287646756,90.25248801928142,91.27719116210938,4284496,0.0,0.0,0.005754308754098325,95.92969398498536,100.17300491333008,3,2.5420448571861414,95.92969398498535,97.43366943359375,0.9368136465836346,2.4787292218787957,2.5749929454929372
2009-03-06,90.64655165313786,95.54343722236204,90.18346480607804,94.9227066040039,5805604,0.0,0.0,0.0399389529353511,95.91786880493164,99.842142868042,3,5.359972416284009,95.91786880493164,97.32030883789062,0.9753638036858219,2.564959034197325,2.6391071031135085
2009-03-09,92.83390856370356,94.58772136119735,90.44950855164495,91.23773956298828,4535184,0.0,0.0,-0.03882071184915192,95.52572326660156,99.54938705444336,3,4.1382128095524,95.52572326660156,97.1450016784668,0.9391912912304996,2.5151007341151836,2.692588484883054
2009-03-12,90.97171853312116,95.57301867625944,90.97171853312116,94.07537841796876,8617456,0.0,0.0,0.031101590948791946,95.15525588989256,99.36891899108886,3,4.601300143138275,95.15525588989259,97.06542602539062,0.9691955443883828,2.55953061310792,2.7184542328600494
2009-03-13,93.2772813048869,100.49944618589284,93.2772813048869,99.87871551513672,10199700,0.0,0.0,0.06168816107636821,94.980366897583,99.30352890014647,3,7.222164881005938,94.98036689758302,97.18986389160156,1.0276659675800566,2.911991289892815,2.7803050850667765
2009-03-16,100.49946967047003,103.02180689592464,99.0018293118511,102.43063354492188,4672896,0.0,0.0,0.025550168688326824,95.03012428283692,99.3061003112793,3,4.019977584073544,95.03012428283692,97.39080352783203,1.0517485207486719,2.9406733133267378,2.7915504610960413
2009-03-17,101.48474959822047,102.0759228968509,97.15932922441766,98.04608917236328,6946172,0.0,0.0,-0.0428050107747866,94.90844039916992,99.17127723693848,3,4.916593672433237,94.90844039916993,97.48387786865234,1.0057672234219945,3.093121284229452,2.8608130943482983
2009-03-18,98.52888537285789,101.38622304867074,98.52888537285789,99.54373168945312,6413800,0.0,0.0,0.015274882759036101,94.84882926940918,99.01278442382812,3,2.857337675812857,94.8488292694092,97.58437896728516,1.0200785488712782,3.1133349008476747,2.8636239223884896
2009-03-19,99.6127234607306,102.07594609823632,98.84419920057424,101.47492218017578,7382584,0.0,0.0,0.019400422888981028,94.98874206542968,98.97017051696776,3,3.2317468976620773,94.9887420654297,97.7417202758789,1.0381945590251511,3.1040147501601023,2.870143232666859
2009-03-20,104.22387908466264,104.22387908466264,99.61272158318351,100.46006774902344,4139380,0.0,0.0,-0.01000103680149067,95.23063049316406,99.01105377197266,3,4.611157501479127,95.23063049316407,97.79884841918945,1.0272111520007614,3.021718243079639,2.8139550545987286
2009-03-23,103.356779563495,104.36176917725086,100.69650020390075,102.40105438232422,4587312,0.0,0.0,0.01932097675018385,95.61390647888184,99.15146194458008,3,3.665268973350109,95.61390647888184,97.8283952331543,1.0467416350669139,3.028705213303182,2.7862690854160475
2009-03-24,102.90361409473245,104.93330759195874,100.93303554840458,102.79523468017578,6681544,0.0,0.0,0.003849377335313875,95.9306797027588,99.22280319213868,3,4.000272043554162,95.9306797027588,97.90049530029297,1.049997084947007,3.0110728851722177,2.774626182599714
2009-03-25,99.24815436284293,104.420927344894,99.24815436284293,103.65239715576172,3831616,0.0,0.0,0.008338542912546432,96.44253807067872,99.17081321716309,3,5.172772982051072,96.44253807067872,97.99600662231445,1.057720622792799,2.895692953546732,2.775795763121634
2009-03-26,101.02167676519343,113.8895475258203,101.02167676519343,110.0469207763672,15230328,0.0,0.0,0.06169199937553049,97.32486534118652,99.20700729370115,3,12.867870760626872,97.32486534118654,98.09346099853515,1.1218578655106333,3.12392511870133,2.766767512426978
2009-03-27,105.75108006592048,115.27882050524391,105.75108006592048,113.27867889404295,7079424,0.0,0.0,0.02936709264444759,98.25202255249025,99.27425346374513,3,9.527740439323438,98.25202255249025,98.3511376953125,1.1517780225885674,3.136303650584911,2.710648012605983
2009-03-30,105.17956456213092,112.3229073544068,102.07590527996967,103.11045837402344,5148188,0.0,0.0,-0.08976288052874037,98.6564842224121,99.33414505004885,3,10.24700207443712,98.65648422241212,98.35413040161133,1.048359209247141,3.842934191882192,2.989165638086872
2009-03-31,103.45534974488314,107.1797471466806,103.45534974488314,106.12548065185548,4777672,0.0,0.0,0.029240702886756065,99.20282745361328,99.4282753753662,3,3.724397401797461,99.2028274536133,98.36532196044922,1.0788912041026661,3.8804819322385624,2.9963538550530098
2009-04-01,105.62295226770549,109.1305777546877,102.5685571927998,107.29794311523438,6724568,0.0,0.0,0.011047888369289494,100.03687324523926,99.44197204589844,4,6.5620205618879055,100.03687324523926,98.51161056518555,1.089190832427157,3.6642364484767564,2.8985052277824512
2009-04-02,107.52458023369216,115.67291445639428,107.52458023369216,114.04718780517578,8503764,0.0,0.0,0.06290190188168787,101.34287452697754,99.529624710083,4,8.148334222702118,101.34287452697755,98.82206893920899,1.154065979688531,3.73224955306172,3.013800430559767
2009-04-06,115.23940272630692,117.05233694987662,113.44618149984092,114.20484924316406,5414580,0.0,0.0,0.0013824228463890087,102.51536903381349,99.59946281433103,4,3.606155450035701,102.51536903381347,99.14449478149415,1.1519030834224495,3.7158109030809787,3.0118242620008466
2009-04-08,115.29846992138606,120.9343280647836,110.54938356666749,119.05242919921876,10193512,0.0,0.0,0.04244635834800037,103.90413093566896,99.79397155761718,4,10.384944498116113,103.90413093566895,99.58071701049805,1.195536975162249,3.7723418157567252,3.0561887872153743
2009-04-09,120.59936585428608,122.15612718528168,117.10159012893708,118.73716735839844,6586724,0.0,0.0,-0.0026480924659905147,105.09485397338868,99.98944091796876,4,5.0545370563446,105.09485397338867,100.02689208984376,1.1870524503725377,3.738605238183798,3.0523429782140545
2009-04-13,119.121431633308,120.00819167028052,113.3476409091775,116.7074737548828,4121008,0.0,0.0,-0.01709400391361182,106.3683406829834,100.17675720214844,4,6.660550761103025,106.3683406829834,100.41562789916992,1.1622441267017916,3.6128319166513956,3.067075566947517
2009-04-15,108.6872275843392,114.64822605626806,108.39164088325182,113.84029388427734,9767236,0.0,0.0,-0.024567234456872145,107.35658645629884,100.28653144836426,4,6.256585173016234,107.35658645629883,100.78795730590821,1.1295029379229615,3.679971011512964,3.07337345789609
2009-04-16,114.29347897410574,116.06699847542808,111.77114253327042,112.72686767578124,8868964,0.0,0.0,-0.009780598507835414,107.99899406433106,100.3434504699707,4,4.295855942157658,107.99899406433106,101.08728744506836,1.1151438575996802,3.4964198954482466,3.0618664542760032
2009-04-17,113.66293123328477,118.13614548620984,111.35735267735436,112.9338150024414,6664024,0.0,0.0,0.0018358296555829323,108.52415313720704,100.43691276550292,4,6.778792808855485,108.52415313720704,101.34602462768555,1.1143388743399247,3.4690826365667804,3.0488616897899004
2009-04-20,108.9236953966948,114.64822189445876,108.9236953966948,110.62825012207033,5330200,0.0,0.0,-0.0204151863666453,109.15326118469238,100.49546913146972,4,5.724526497763961,109.15326118469238,101.53283599853516,1.0895810112471043,3.338769684270081,3.062914210123829
2009-04-21,114.21467560417594,115.96849452091033,107.39648175683284,108.5295639038086,11488980,0.0,0.0,-0.018970617504534215,109.60255279541016,100.54097145080569,4,8.572012764077485,109.60255279541016,101.6871321105957,1.0672890625509137,3.379458734068055,3.076135336257032
2009-04-22,110.35235590976444,111.25881687947086,105.84959048407012,106.99252319335938,6584924,0.0,0.0,-0.014162414877217477,109.87843284606932,100.59431434631348,4,5.4092263954007365,109.87843284606933,101.89069290161133,1.0500716026798889,3.3868788662687983,3.0264409045745566
2009-04-23,108.28325443179072,112.88454896745618,107.435908349462,111.94852447509766,7373712,0.0,0.0,0.04632100574711817,110.45285568237304,100.76743782043457,4,5.448640617994187,110.45285568237304,102.15967636108398,1.0958190987157685,3.503474123345185,3.0827043508645824
2009-04-24,110.34252064574038,115.67293188146532,110.34252064574038,115.0620574951172,5377524,0.0,0.0,0.027812184525148664,111.08590583801268,100.97267601013183,4,5.330411235724938,111.08590583801269,102.49566070556641,1.122604183465382,3.525520148733061,3.101395668577505
2009-04-27,115.05216765617222,119.96876114337086,112.8155669049326,118.60906982421876,8141124,0.0,0.0,0.030826950311157786,111.87659759521485,101.23228591918944,4,7.15319423843826,111.87659759521485,102.96465789794922,1.1519396290499513,3.5664507995282637,3.0822903483991393
2009-04-28,118.0573015025939,119.78155693615052,113.57423737534666,117.93907165527344,8388692,0.0,0.0,-0.005648793721578671,112.59093132019044,101.41967643737792,4,6.207319560803867,112.59093132019044,103.34182632446289,1.1412520549518788,3.5790119229410013,3.0405391932636348
2009-04-29,118.6288097302336,123.9493709639816,118.6288097302336,122.88525390625,10531292,0.0,0.0,0.04193845331794588,113.23284797668455,101.63018363952636,4,5.320561233747995,113.23284797668457,103.76983688354493,1.1842097626515231,3.4451563796712685,3.0747252492937784
2009-04-30,122.5896453857422,122.5896453857422,122.5896453857422,122.5896453857422,0,0.0,0.0,-0.00240556544508852,113.69839630126953,101.86887870788574,4,0.0,113.69839630126953,104.1540998840332,1.1770025906059909,3.4052615751492543,3.069091770725146
2009-05-04,124.34346985674874,137.86162991450422,124.1759755403478,131.31932067871094,11142936,0.0,0.0,0.07121054364338697,115.10883941650393,102.14893844604492,5,13.685654374156414,115.10883941650391,104.75177658081054,1.2536238044364327,2.928661808129328,3.194803405540715
2009-05-05,131.83159971456925,133.0040954209581,125.34839665155842,128.28456115722656,8822316,0.0,0.0,-0.023109771706094073,116.21679344177248,102.39865058898926,5,7.655698769399677,116.21679344177247,105.30787246704102,1.218185859726458,3.0047197664007688,3.2138140991807043
2009-05-06,125.7721177729031,128.02843157439767,121.1905247635494,125.20064544677734,52522096,0.0,0.0,-0.024039648127802016,117.1119285583496,102.55494163513184,5,6.837906810848267,117.1119285583496,105.7971662902832,1.1834026357875733,3.0989051921999575,3.2405213342250097
2009-05-07,125.3287455676564,127.10226555210438,122.03787830213476,124.4813995361328,7738864,0.0,0.0,-0.005744746028088943,117.63363914489746,102.6947360229492,5,5.064387249969627,117.63363914489746,106.31326095581055,1.1708924965425893,2.8294972368830527,3.223711835438746
2009-05-08,123.75228766958308,126.51109663036996,121.88023873190627,124.33361053466795,9001752,0.0,0.0,-0.0011872376275938734,118.14007720947264,102.8943613433838,5,4.630857898463688,118.14007720947265,106.88748718261719,1.1632195106452832,2.83169392253134,3.182874435380826
2009-05-11,125.82141665102554,126.04803795245172,120.00821102658504,121.23982238769533,5298612,0.0,0.0,-0.024882959110320235,118.24944686889648,103.05922912597656,5,6.039826925866677,118.24944686889648,107.41757293701171,1.1286777300282962,2.7577188413080505,3.205497160220996
2009-05-12,120.20520442065532,127.259868110673,120.20520442065532,126.3336944580078,9487452,0.0,0.0,0.04201484273066258,118.62927322387696,103.24643829345705,5,7.0546636900176765,118.62927322387695,108.01505142211914,1.1695934297554516,2.90145850404459,3.242310667990428
2009-05-13,126.51104942963988,127.0825215978558,121.1904912760569,122.51078033447266,7324800,0.0,0.0,-0.030260447459690587,118.91943855285643,103.44947914123536,5,5.892030321798899,118.91943855285645,108.59696243286133,1.1281234538232445,2.9648821168795734,3.2392884741942267
2009-05-14,121.781696749804,123.55521660538368,119.27906077032912,122.13639831542967,9443176,0.0,0.0,-0.00305591081879375,119.33424377441406,103.64789459228516,5,4.276155835054553,119.33424377441406,109.1916828918457,1.1185503793032086,2.898502417309244,3.232892234640844
2009-05-15,122.96405583146128,129.04328358842994,122.96405583146128,126.9150619506836,10942472,0.0,0.0,0.039125630861592375,120.04365348815918,103.85727249145508,5,6.079227756968663,120.04365348815918,109.8352734375,1.1555036736254183,2.9819764757265044,3.255509075552363
2009-05-18,151.064453821895,155.99089716369238,136.95512490196714,146.58139038085938,73380,0.0,0.0,0.15495661529769955,121.72603225708008,104.32873558044432,5,19.03577226172524,121.72603225708008,110.86647674560547,1.32214348902965,4.459366455225329,3.873834466598197
2009-05-19,147.79338430851064,147.79338430851064,129.19111885923022,131.9794921875,13015576,0.0,0.0,-0.09961631661031167,122.79359436035156,104.70579231262208,5,18.602265449280424,122.79359436035156,111.60209426879882,1.182589744862863,5.088505233162205,4.168858771311213
2009-05-20,132.02871800288537,138.32471673702102,130.6493134864373,133.3391571044922,8507664,0.0,0.0,0.010302092351291536,124.03407402038576,105.11926513671877,5,7.675403250583713,124.03407402038575,112.45653686523437,1.1856950322441737,5.042511313775488,4.09121997981253
2009-05-21,132.0287658511583,134.98463374334844,126.90526150469546,127.58511352539062,4459324,0.0,0.0,-0.04315344197498083,125.0637035369873,105.45619766235352,5,8.07937223865298,125.0637035369873,113.24969589233399,1.126582394063868,5.160513416979719,4.1212423237993825
2009-05-22,124.14642204793384,127.10228923955133,124.14642204793384,124.94450378417967,5861456,0.0,0.0,-0.020696848309700644,125.7135025024414,105.77073936462402,5,2.955867191617486,125.7135025024414,113.93348678588868,1.0966442554240758,5.130231594410392,4.126559880418289
2009-05-25,125.32876102156622,126.90522342435322,122.69804419789688,124.41243743896484,5673644,0.0,0.0,-0.004258421371890697,126.1810214996338,106.01493057250975,5,4.207179226456347,126.18102149963379,114.59619171142577,1.085659441041969,5.1109170052173765,4.12972198457462
2009-05-26,125.12184108599344,126.048015066881,122.27435373061196,123.052734375,6058900,0.0,0.0,-0.010928996263994128,126.40320472717283,106.23955055236816,5,3.773661336269043,126.40320472717285,115.15879226684571,1.0685483231698234,5.085582727925398,4.109618858776509
2009-05-27,124.30406556822189,128.48169359362828,124.30406556822189,127.80184173583984,9222868,0.0,0.0,0.03859408232544492,126.89634323120116,106.51753799438475,5,4.177628025406392,126.89634323120117,115.89007431030274,1.1027850529601235,5.141768083885408,4.082983029352208
2009-05-28,122.84582354853426,132.79724133205437,122.84582354853426,130.688720703125,16863676,0.0,0.0,0.02258871177500077,127.28651657104491,106.84388359069824,5,9.951417783520114,127.28651657104493,116.62234115600586,1.120614793080706,5.0869939746315085,4.074735515645489
2009-05-29,131.78239188629996,139.91102540452033,128.60976640289678,138.84690856933594,13871224,0.0,0.0,0.062424575145572314,128.0993797302246,107.2957844543457,5,11.30125900162355,128.0993797302246,117.40170501708984,1.1826651797699563,5.246260334247896,4.076750762244334
2009-06-01,132.68884259702222,139.88145109244377,132.68884259702222,137.47735595703125,7905804,0.0,0.0,-0.009863760211994754,128.40728149414062,107.74672149658204,6,7.192608495421553,128.40728149414062,118.10263946533203,1.1640498178483683,5.0372441307681495,4.07535712184315
2009-06-02,137.94046781525503,139.91104592690152,135.96988970360854,136.90591430664062,4118172,0.0,0.0,-0.004156623804790316,128.83834915161134,108.18185691833496,6,3.941156223292978,128.83834915161134,118.87983596801757,1.151632765908868,5.002334080152684,4.015755519398644
2009-06-03,135.9698914531509,138.87649420522914,134.61018772763762,137.31973266601562,3914944,0.0,0.0,0.003022647790424493,129.44430351257324,108.609867477417,6,4.266306477591513,129.44430351257324,119.63535598754883,1.1478189832135186,4.95773647257173,4.014637538938333
2009-06-04,135.37871334233498,139.71398509420015,135.25062095686644,139.35928344726562,7020704,0.0,0.0,0.01485256883080699,130.18819770812988,109.06738174438476,6,4.463364137333713,130.18819770812988,120.39304321289063,1.1575360147748492,4.953969251078866,4.012338654419668
2009-06-05,139.71399993890984,143.59604155285862,137.22121360574548,142.1476593017578,13220132,0.0,0.0,0.020008540410925146,131.0789001464844,109.5128217315674,6,6.374827947113147,131.0789001464844,121.22679504394532,1.1725762382007094,4.958672779376743,4.008618037679753
2009-06-08,142.8078188474137,147.7441153267992,141.881644595259,146.2366180419922,9267824,0.0,0.0,0.028765572084125113,132.32873992919923,109.96595077514648,6,5.862470731540213,132.32873992919923,122.10350631713867,1.1976447069601157,4.917211727741636,4.016404070272249
2009-06-09,144.06891543917536,156.66091040743217,144.06891543917536,154.12872314453125,9690708,0.0,0.0,0.05396804991943149,133.7184913635254,110.51533569335938,6,12.591994968256811,133.7184913635254,123.13017608642578,1.2517542656346679,4.964526388796474,4.068220741776172
2009-06-10,154.6903712940835,158.63152725062065,151.19259538265678,154.05978393554688,9383796,0.0,0.0,-0.00044728333290433575,135.2959415435791,111.06716522216796,6,7.438931867963873,135.2959415435791,124.13832382202149,1.241033221589363,4.8777022630206615,4.070378919432689
2009-06-11,155.281567996442,156.15847773389265,151.73452710312225,152.73951721191406,3883200,0.0,0.0,-0.008569833670448168,136.82609748840332,111.54281837463378,6,4.423950630770406,136.82609748840332,124.99217575073243,1.2219926270946526,4.888575987926708,4.004648437971961
2009-06-12,154.6903407782308,156.62150441048155,150.0003685206358,150.66050720214844,6358660,0.0,0.0,-0.013611474278009905,138.01336975097655,112.04547500610352,6,6.62113588984576,138.01336975097655,125.73981231689453,1.1981925567253733,4.878745617907145,4.002551738061324
2009-06-15,150.6900326990891,154.69030179217418,148.77857051349235,153.31089782714844,6595868,0.0,0.0,0.01759180739677091,138.349845123291,112.54897575378418,6,5.911731278681828,138.349845123291,126.74382110595702,1.2096124015306553,3.497813029038125,3.75602867485071
2009-06-16,152.04162982417523,156.08761607403957,147.2419948972043,154.36212158203125,4344006,1.25,2.0,0.0068568103753983145,139.46897659301757,113.03693794250488,6,8.845621176835266,139.46897659301757,127.70855392456055,1.2087062051709974,2.5337477313939742,3.744292683981413
2009-06-17,155.49261003248762,156.68260449702197,148.74930806679302,150.23680114746094,3741568,0.0,0.0,-0.026724952937227098,140.31385879516603,113.53947082519532,6,7.93329643022895,140.31385879516603,128.56733108520507,1.1685456941460106,2.6499173137040395,3.7763778783326827
2009-06-18,149.93929255809712,155.88926448500573,147.5791321849905,149.30462646484375,4753108,0.0,0.0,-0.006204702679353802,141.39983444213868,114.04727439880372,6,8.310132300015226,141.39983444213868,129.27247985839844,1.1549606430416433,2.404317881400581,3.6948112540242946
2009-06-19,149.5426180242061,155.49258956363076,148.74928848561615,150.6532745361328,7727732,0.0,0.0,0.009032861895988287,142.68527297973634,114.57297157287596,6,6.7433010780146105,142.68527297973634,130.0014483642578,1.158858431438468,2.306425211587522,3.6944217638664805
2009-06-22,152.47795771183874,153.82661570819724,145.972656943036,146.6271514892578,4106208,0.0,0.0,-0.026724431043876007,143.79600868225097,115.06682991027832,6,7.853958765161252,143.79600868225097,130.5529428100586,1.1231240624164678,2.4291561631874004,3.685443458207296
2009-06-23,142.79939043082263,149.84019370900904,142.00606048398473,145.4372100830078,5135694,0.0,0.0,-0.008115423331654714,144.91523246765138,115.55691787719726,6,7.834133225024317,144.91523246765138,131.08694366455077,1.1094713631830422,2.4180871670009667,3.6885149731238602
2009-06-24,147.93617272483382,154.1043068037052,142.87869547451916,151.42681884765625,7303954,0.0,0.0,0.041183468530714196,146.0964813232422,116.09847923278808,6,11.225611329186052,146.0964813232422,131.78133056640624,1.1490764146697579,2.435585447214806,3.710212526983161
2009-06-25,151.52593585100811,155.49258338637483,146.88495339253004,150.93093872070312,9694662,0.0,0.0,-0.0032747179840845186,147.10859222412108,116.65555038452148,6,8.607629993844796,147.10859222412108,132.52314346313477,1.1389024948890458,2.4271330173510215,3.6866993166936424
2009-06-26,151.7242943539485,160.41125153120305,149.3641338218983,157.6345977783203,6099700,0.0,0.0,0.044415406903565824,148.0479766845703,117.25429275512695,6,11.047117709304755,148.0479766845703,133.42129806518554,1.1814800190394257,2.2387377053393402,3.7179804619977586
2009-06-29,158.60647523512048,159.45930241654642,152.06150386727717,153.19200134277344,4745206,0.0,0.0,-0.02818287671716868,148.8337089538574,117.78624320983889,6,7.397798549269254,148.8337089538574,134.2264617919922,1.141295086658633,2.3446153636246123,3.7512179358758067
2009-06-30,153.7076058320394,157.87258611910113,151.9821115777784,154.6397705078125,5923948,0.0,0.0,0.009450683797776138,149.72040176391602,118.31976409912107,6,5.890474541322732,149.72040176391602,135.10669219970703,1.1445752093407244,2.3342760635710937,3.730739750519174
2009-07-01,153.5489692152546,156.68261917775965,151.70448004345266,155.8694610595703,3684738,0.0,0.0,0.007951968291983968,150.64788818359375,118.87031112670898,7,4.978139134306986,150.64788818359375,136.05349014282226,1.1456483835581595,2.333163747207795,3.7113021747268924
2009-07-02,154.69927978515625,156.8015984888547,151.20863421159103,154.69927978515625,3715428,0.0,0.0,-0.007507444155252729,151.41488800048828,119.44915908813476,7,5.592964277263661,151.41488800048828,137.0076252746582,1.1291289771283293,2.3451353795424863,3.7044066373112354
2009-07-03,152.71593537408327,155.65125223035372,152.71593537408327,155.0760955810547,2919844,0.0,0.0,0.0024357954117288916,152.06130981445312,120.01492652893066,7,2.935316856270447,152.06130981445312,137.87017669677735,1.124797975142361,2.3206808196151396,3.6636608736274145
2009-07-06,157.4759313151705,158.05110013814434,150.07813494773694,151.0102996826172,4488916,0.0,0.0,-0.02621806980117325,152.29999389648438,120.54240112304689,7,7.972965190407393,152.29999389648438,138.58914154052735,1.0896257672427934,2.3450700905456103,3.681201065176391
2009-07-07,152.3193000570043,155.98844986306494,150.73264068141052,154.36212158203125,3804568,0.0,0.0,0.02219598203869988,152.31166381835936,121.1344302368164,7,5.255809181654428,152.31166381835936,139.3042025756836,1.1080937884710744,2.0643512831865563,3.6713792690712896
2009-07-08,154.18359259400913,154.26291828056577,146.07179364456113,151.1887664794922,6694766,0.0,0.0,-0.020557861410661404,152.16811294555663,121.65551139831544,7,8.191124636004645,152.16811294555663,139.96919647216797,1.0801574224194048,2.1163859454573637,3.686993072483661
2009-07-09,151.5655315324911,155.13551258981374,147.16255247407813,153.96534729003906,3964808,0.0,0.0,0.01836499414077508,152.2294044494629,122.18031761169432,7,7.972960115735617,152.2294044494629,140.59079833984376,1.0951310406379913,2.1493070626310633,3.6545430006570214
2009-07-10,155.09595451903826,159.2411069947035,154.699289673721,156.7421112060547,7468748,0.0,0.0,0.018034992710306286,152.5334846496582,122.7139737701416,7,4.541817320982489,152.5334846496582,141.27384765625,1.1094913446927723,2.1555186519681953,3.657343110391467
2009-07-13,154.6993143333579,159.06262832737568,154.00515074340052,157.67430114746094,5119832,0.0,0.0,0.005947284582512591,152.75165481567382,123.27636192321778,7,5.057477583975157,152.75165481567382,141.800947265625,1.111941099040062,2.1272981270370304,3.532612299347669
2009-07-14,160.64927392238343,163.0689320741165,158.824613081474,161.4227752685547,4464136,0.0,0.0,0.023773526147346402,153.1046875,123.88579200744628,7,4.244318992642491,153.1046875,142.46371154785157,1.133079950779852,2.182148716888276,3.520683524632654
2009-07-15,162.98959489980706,169.49489643607504,162.63259893295572,167.84873962402344,4470094,0.0,0.0,0.03980828817233539,153.98528442382812,124.55691986083984,7,6.862297503119322,153.98528442382812,143.31667343139648,1.1711738460380194,2.2205569963126353,3.5282563651051486
2009-07-16,169.7725540393047,172.46987014923087,163.90191916228875,166.5198974609375,7596876,0.0,0.0,-0.007916902838010609,154.8460479736328,125.23535217285156,7,8.567950986942122,154.8460479736328,144.1574433898926,1.1551252127201141,2.225748932161515,3.5299249444659453
2009-07-17,167.1545368700328,176.81332674181306,166.99587337813415,172.1921844482422,9094956,0.0,0.0,0.0340637189536781,155.9229934692383,126.00105102539062,7,9.817453363678908,155.9229934692383,145.11461486816407,1.1865943661475997,2.314069332885103,3.5495469487907916
2009-07-20,176.51578780957615,204.242659444086,176.51578780957615,198.55050659179688,34539536,0.0,0.0,0.15307502037920617,158.51916122436523,127.0392007446289,7,27.72687163450985,158.51916122436523,146.6608285522461,1.3538073427770505,3.89156955865059,4.07521326561379
2009-07-21,199.52236450907947,203.5485213101105,188.03891542734272,189.44708251953125,13005820,0.0,0.0,-0.04584941246703289,160.71965484619142,127.96907386779785,7,15.509605882767772,160.71965484619142,147.92309631347655,1.2807133384908171,4.100240921625682,4.1265207316178385
2009-07-22,191.86680707955023,192.38246658086229,179.41152017753657,184.9648284912109,10674690,0.0,0.0,-0.02365966246990492,162.39655532836915,128.88456985473633,7,12.970946403325712,162.39655532836915,149.17217727661134,1.239941870314254,4.1307303143023955,4.11476357572834
2009-07-23,186.8291104464305,191.54941888379383,186.4324456684126,188.6735992431641,7662678,0.0,0.0,0.02005122153333816,164.2836883544922,129.84730209350585,7,5.116973215381222,164.2836883544922,150.502921295166,1.2536208441638008,4.121767437336644,4.11384279878087
2009-07-24,194.3657463968096,194.3657463968096,188.81243935690068,192.20391845703125,7909322,0.0,0.0,0.018711251749203406,166.01215438842777,130.82198593139648,7,5.55330703990893,166.01215438842775,151.80869842529296,1.2660929212275494,4.0548510852216975,4.093954880746427
2009-07-27,191.9848232388536,194.7530739962701,190.03311273659628,191.3076934814453,4652338,1.0,0.0,-0.00466288607839338,167.91793899536134,131.7848506164551,7,4.719961259673823,167.91793899536134,152.70322448730468,1.252807163200081,3.9693561898591474,3.51497018004939
2009-07-28,192.9208757643077,193.1598634828904,187.7229384679616,191.44712829589844,6334984,0.0,0.0,0.0007288510562000194,169.75830688476563,132.74733573913574,7,5.436925014928789,169.75830688476563,153.89257720947265,1.2440309452697513,3.976943253927242,3.169527743200425
2009-07-29,191.1882573143578,201.026491250828,189.19671296733324,199.07476806640625,11072150,0.0,0.0,0.03984201715848479,171.91857223510743,133.83191314697265,7,11.82977828349476,171.91857223510743,155.20728942871094,1.2826380049491446,4.025857251396879,3.2013947143126926
2009-07-30,201.2455770261188,217.07835621817864,195.27094336873776,212.3384704589844,15672482,0.0,0.0,0.06662673789052831,174.80053176879883,135.0760262298584,7,21.80741284944088,174.80053176879883,156.9023565673828,1.353316005599917,4.165641441660736,3.216125373126348
2009-07-31,214.68844942043003,215.0867582319707,207.67822406165016,209.4905242919922,5634966,0.0,0.0,-0.013412294817967685,177.5212532043457,136.26338188171383,7,7.408534170320536,177.5212532043457,158.59327697753906,1.3209294131784761,4.2091294756475115,3.2032249504018013
